#{"t_start": 1707495171.2145977, "env_id": "None"}
r,l,t
-13.309194,50,106.108594
-12.407145,50,106.228661
-11.995221,50,107.446107
-11.393823,50,107.56552
-12.605392,50,107.688975
-14.353208,50,107.93048
-12.229752,50,108.893599
-15.758754,50,109.858646
-16.42096,50,110.464437
-12.267258,50,111.075177
-10.948646,50,111.443419
-10.286247,50,111.687456
-10.824875,50,111.803801
-10.37721,50,112.835613
-11.94713,50,113.085284
-12.781458,50,113.204962
-10.769579,50,113.567353
-10.930088,50,113.806919
-14.623798,50,114.164186
-10.24005,50,114.402689
-12.928902,50,114.763267
-13.067452,50,115.123513
-13.880213,50,115.479377
-13.764952,50,116.709686
-12.876797,50,116.957392
-12.445816,50,117.199914
-9.355854,50,117.320246
-10.158961,50,117.448952
-17.584728,50,117.584384
-11.865482,50,117.72016
-14.151324,50,117.855769
-13.525068,50,117.992396
-9.239634,50,118.123589
-12.317309,50,120.05826
-9.061205,50,120.307944
-9.483556,50,120.671451
-12.929286,50,121.395986
-13.693582,50,121.998599
-13.043123,50,122.25956
-12.907368,50,122.639735
-11.864608,50,123.021268
-13.42654,50,123.158063
-16.363687,50,123.292748
-12.773338,50,125.728878
-11.62484,50,125.987612
-15.407269,50,126.477198
-12.744538,50,126.731517
-15.667949,50,127.347212
-14.232817,50,127.721017
-11.216001,50,127.982582
-7.949878,50,128.120948
-14.193292,50,128.262433
-10.187826,50,128.403714
-11.995767,50,129.140024
-18.684093,50,129.281988
-9.964003,50,129.420896
-13.716108,50,129.79706
-11.326309,50,130.170959
-11.954883,50,130.302982
-12.95247,50,130.683988
-10.878518,50,131.070794
-11.634919,50,131.457263
-14.568825,50,132.215043
-9.392616,50,132.849126
-10.573271,50,134.151135
-12.671224,50,134.313806
-14.437269,50,134.589731
-11.108825,50,134.979012
-14.206915,50,135.474302
-15.237155,50,135.609104
-10.707659,50,136.35117
-10.637059,50,137.098306
-15.299968,50,137.877765
-10.769112,50,138.163282
-9.555518,50,139.742225
-9.109399,50,139.904752
-11.264631,50,140.06403
-9.585769,50,140.220702
-10.311794,50,140.376308
-7.549289,50,141.243457
-11.609187,50,141.768451
-15.653403,50,142.297477
-8.767532,50,142.948907
-15.231395,50,143.359327
-13.16582,50,145.842912
-10.560475,50,146.00104
-12.540125,50,146.408701
-12.395943,50,146.80746
-16.860048,50,147.083184
-12.316234,50,147.839422
-9.745797,50,148.458009
-9.328934,50,148.858777
-13.083153,50,149.260923
-11.426496,50,149.6641
-8.727575,50,151.714636
-11.916295,50,151.870914
-14.312144,50,152.031643
-9.486392,50,153.015334
-12.208168,50,154.012851
-9.317053,50,154.777248
-14.202095,50,155.540174
-13.804231,50,155.952184
-7.013844,50,156.607901
-10.888993,50,156.779119
-15.011995,50,156.93704
-12.749331,50,158.502685
-12.995927,50,159.265893
-10.220925,50,159.665867
-13.153269,50,160.06269
-14.160692,50,160.46122
-11.642198,50,160.853779
-12.70608,50,161.856646
-11.813996,50,162.026384
-7.837344,50,162.428612
-12.919134,50,162.586255
-15.840973,50,165.357046
-11.717911,50,165.759321
-13.316292,50,166.163193
-10.85078,50,166.55199
-11.026402,50,166.951058
-7.605884,50,167.220969
-10.194497,50,167.376074
-12.854443,50,167.534072
-9.537858,50,167.693519
-13.709624,50,168.092479
-12.519625,50,169.338625
-11.872854,50,169.739088
-13.404891,50,170.501219
-11.335346,50,170.90356
-11.349489,50,171.30445
-13.156228,50,171.706045
-12.85721,50,172.359217
-14.922284,50,172.524722
-10.647655,50,172.686787
-10.284131,50,172.847957
-14.100426,50,173.697667
-14.017133,50,173.85673
-12.142174,50,174.25506
-12.758675,50,174.415484
-17.230245,50,174.570737
-12.850276,50,174.841247
-12.319874,50,175.721505
-14.243929,50,176.361572
-13.525311,50,177.000731
-14.867389,50,177.402149
-10.427352,50,177.801906
-11.124373,50,179.378955
-13.914656,50,179.538466
-14.246714,50,179.698568
-11.171058,50,179.976414
-10.089247,50,180.493393
-10.572886,50,180.88876
-16.183662,50,181.284401
-11.815505,50,181.682124
-12.652104,50,182.323402
-9.092815,50,183.096256
-13.801968,50,184.67663
-11.188924,50,184.839438
-12.051531,50,185.239293
-10.604618,50,185.401957
-13.563983,50,185.557124
-11.164019,50,185.832237
-12.0032,50,186.230067
-6.854014,50,187.228125
-15.884984,50,187.625328
-8.934924,50,188.022507
-9.715514,50,190.428591
-15.093922,50,190.591114
-10.729842,50,190.751104
-12.668955,50,190.910585
-6.903584,50,191.067174
-12.488051,50,191.343181
-13.215987,50,191.738032
-10.3963,50,192.615098
-11.023911,50,192.889736
-12.510198,50,193.532141
-14.911192,50,195.586546
-11.122915,50,195.989447
-10.660732,50,196.151271
-10.513244,50,196.553271
-15.177528,50,196.829766
-12.169641,50,197.221423
-11.720592,50,197.853709
-11.890984,50,198.252085
-10.893114,50,198.647555
-13.050694,50,199.169017
-14.80067,50,199.809135
-8.832015,50,200.899114
-10.684012,50,201.063805
-11.191566,50,201.224259
-11.454136,50,201.383031
-13.508215,50,201.776616
-12.587566,50,202.168857
-13.60336,50,202.924119
-6.842821,50,203.558996
-18.435513,50,203.951071
-10.854389,50,204.469974
-11.89864,50,207.220829
-11.985107,50,207.504509
-8.981893,50,207.668643
-11.46063,50,208.069136
-14.438907,50,208.470896
-15.168867,50,208.864329
-10.876704,50,209.25907
-12.454912,50,210.020432
-11.880765,50,210.416253
-11.406675,50,211.415972
-11.373374,50,213.708292
-11.357062,50,214.112927
-12.832948,50,214.517652
-15.93622,50,214.921467
-10.790216,50,215.320976
-11.407046,50,216.086299
-12.07533,50,216.370598
-14.943753,50,216.530061
-9.813136,50,216.683908
-13.349171,50,216.83985
-12.240343,50,218.788135
-10.728018,50,219.191052
-12.444497,50,219.59824
-13.276083,50,220.245336
-11.292616,50,220.644933
-12.807335,50,221.024529
-13.586905,50,221.778767
-13.386188,50,222.416097
-11.404396,50,223.17995
-6.499292,50,223.33987
-13.81233,50,223.492573
-12.4398,50,225.900607
-11.513254,50,226.306776
-14.338799,50,227.077222
-9.364837,50,227.491383
-9.799308,50,227.653525
-9.243522,50,228.048443
-11.568122,50,228.203276
-13.287367,50,228.358696
-12.734601,50,228.514197
-11.305241,50,228.665032
-13.047977,50,229.50692
-11.033361,50,229.67229
-12.580913,50,229.837698
-11.973561,50,230.723043
-9.36063,50,231.242135
-16.123037,50,231.635005
-12.012143,50,232.03448
-12.747231,50,232.792798
-12.779464,50,233.191962
-14.543192,50,233.470881
-12.434746,50,234.56629
-11.11231,50,234.971958
-9.425265,50,235.739718
-11.798202,50,236.149744
-14.232961,50,236.911517
-11.461714,50,237.304933
-10.052509,50,238.301314
-12.554252,50,239.05824
-8.280712,50,239.573009
-13.493265,50,239.963279
-9.512283,50,241.999487
-11.992224,50,242.400886
-12.808642,50,242.807504
-14.174718,50,243.212815
-13.200928,50,243.972086
-10.241239,50,244.617909
-13.083082,50,244.784736
-13.212192,50,245.18021
-14.573757,50,245.335682
-14.666698,50,245.488408
-9.755329,50,245.758473
-9.831844,50,248.879886
-15.725743,50,249.171736
-5.706291,50,249.460519
-11.294326,50,249.86092
-14.09259,50,250.013524
-14.238906,50,250.169935
-9.088421,50,250.324336
-11.687053,50,250.479695
-13.624078,50,250.872421
-15.008591,50,251.147307
-12.354759,50,253.19802
-10.820874,50,253.605269
-11.294069,50,254.381176
-12.461103,50,254.78634
-9.27127,50,255.18265
-10.022489,50,255.338678
-13.462371,50,255.492487
-12.771338,50,255.886491
-14.169341,50,256.038838
-12.208053,50,256.191923
-10.932678,50,257.148444
-14.954233,50,257.553686
-14.873774,50,258.924598
-11.298707,50,259.706474
-13.284698,50,260.233513
-16.204672,50,260.876029
-13.434477,50,261.282722
-15.316484,50,261.44561
-14.052989,50,261.841217
-12.240155,50,261.997958
-13.122093,50,263.609342
-14.046145,50,264.02033
-14.660701,50,264.787218
-12.423586,50,265.564555
-13.883087,50,266.812124
-13.662305,50,266.97387
-16.493318,50,267.369929
-16.521144,50,267.525274
