#{"t_start": 1707423753.080061, "env_id": "None"}
r,l,t
-10.325753,50,2.520326
-12.455977,50,3.133382
-9.542267,50,3.291475
-9.167073,50,4.126913
-7.808632,50,5.555776
-14.277395,50,5.702049
-16.857858,50,6.093388
-10.272982,50,6.483641
-12.182563,50,6.876101
-12.192519,50,7.256414
-8.662656,50,11.765998
-10.567005,50,12.034993
-10.237775,50,12.187477
-16.113577,50,12.33292
-10.231222,50,13.071
-14.118307,50,13.443692
-10.267559,50,13.817296
-12.555527,50,14.191957
-14.454817,50,14.327846
-12.246053,50,14.695549
-10.800585,50,19.880648
-14.185636,50,20.262468
-15.350768,50,20.411409
-9.191122,50,20.779495
-8.823879,50,21.147869
-11.487139,50,21.511015
-13.502993,50,21.872754
-12.106579,50,22.696114
-13.240357,50,23.525048
-8.753751,50,23.898413
-13.382899,50,28.003515
-11.681711,50,28.398599
-9.667859,50,29.949373
-8.283353,50,30.338742
-13.279684,50,31.185128
-11.478796,50,32.266627
-12.581042,50,32.756384
-14.214758,50,33.126454
-9.175856,50,33.611335
-15.023835,50,33.754113
-11.917154,50,37.475556
-11.184885,50,38.250169
-11.127572,50,39.736689
-11.235106,50,40.367348
-10.438955,50,40.983573
-12.406252,50,41.598972
-11.922018,50,42.905524
-12.509055,50,43.28723
-11.19144,50,43.670333
-8.981042,50,44.0551
-14.349446,50,44.905016
-10.922877,50,50.126231
-12.287133,50,50.521184
-9.305962,50,51.377435
-13.757296,50,51.760574
-16.399251,50,52.838814
-8.350549,50,52.989404
-11.048081,50,53.368584
-12.790651,50,53.751119
-14.099684,50,55.288477
-14.44872,50,55.904146
-10.546343,50,59.456159
-11.555964,50,61.008968
-12.620574,50,62.104886
-19.392174,50,62.722577
-9.617565,50,63.570381
-13.180382,50,65.107813
-8.123845,50,65.721268
-7.921143,50,67.258366
-12.699427,50,67.638737
-10.903443,50,68.487305
-7.907284,50,71.821347
-10.645417,50,73.373295
-14.091292,50,73.769249
-11.86216,50,75.313924
-13.731112,50,75.930023
-13.235281,50,77.239558
-10.705127,50,77.627743
-15.593417,50,77.896175
-13.833019,50,78.890501
-12.864519,50,79.651878
-12.60775,50,82.207788
-8.11485,50,82.98958
-11.6596,50,83.408219
-15.209639,50,84.167616
-12.12429,50,84.442989
-15.871116,50,84.596361
-8.45347,50,84.743472
-14.794957,50,85.137037
-14.108852,50,85.530875
-9.736861,50,85.686679
-11.342654,50,85.848174
-15.807312,50,86.947423
-16.254794,50,87.718759
-15.999535,50,88.122049
-10.390781,50,89.001414
-12.080494,50,89.755862
-12.028146,50,90.265996
-13.730603,50,90.654385
-12.096773,50,90.807637
-10.52024,50,91.202725
-13.306915,50,91.362492
-15.51312,50,93.421074
-12.752411,50,94.187449
-13.168122,50,94.587826
-8.244499,50,96.073822
-10.343574,50,96.474794
-12.925056,50,96.866252
-10.596749,50,97.01587
-9.143826,50,97.17021
-11.944866,50,97.324719
-16.423677,50,97.482589
-12.766552,50,99.173373
-7.238463,50,99.45377
-12.824478,50,100.22769
-12.14479,50,100.626242
-10.084372,50,101.388869
-10.699971,50,101.544823
-9.369915,50,101.695004
-9.801783,50,101.847671
-10.141243,50,102.003254
-7.424795,50,102.16041
-14.542525,50,104.934578
-13.340894,50,105.581726
-12.458912,50,106.117768
-12.099524,50,106.284153
-15.256857,50,106.439532
-12.758635,50,106.594124
-9.628418,50,106.744115
-14.6967,50,107.136666
-11.068415,50,107.531168
-11.349005,50,107.686551
-11.313708,50,107.847013
-9.610645,50,109.664056
-9.953671,50,110.069033
-12.192928,50,110.829558
-14.458659,50,111.474305
-12.792695,50,112.239194
-11.551103,50,112.640773
-9.201325,50,112.803771
-11.959629,50,112.960253
-12.629914,50,113.356252
-12.843361,50,113.514142
-8.237501,50,115.199758
-14.660453,50,116.087806
-16.543144,50,116.37587
-14.81047,50,117.13537
-13.128524,50,118.13609
-10.783505,50,118.415602
-16.705139,50,118.808996
-8.463724,50,119.201944
-12.660706,50,119.476457
-16.397186,50,119.876714
-13.964206,50,123.013893
-10.102078,50,123.549172
-13.487959,50,123.715092
-13.094875,50,123.876751
-13.140116,50,124.030457
-11.84208,50,124.182234
-8.015761,50,124.572266
-10.949714,50,124.966049
-12.835462,50,125.360877
-10.953303,50,125.760019
-13.380178,50,128.297668
-12.881166,50,128.69671
-10.054538,50,129.102387
-11.896528,50,129.26246
-17.998925,50,129.422015
-11.64599,50,129.697575
-16.615255,50,130.089226
-9.799073,50,131.446733
-11.529504,50,131.853158
-14.47492,50,132.382061
-13.136276,50,132.789505
-13.475141,50,134.226423
-11.976269,50,134.390638
-11.04295,50,134.793929
-12.884933,50,135.914996
-11.637977,50,136.315941
-15.356295,50,136.708286
-12.008334,50,136.98156
-14.272015,50,137.375615
-10.193693,50,137.770012
-11.940871,50,138.295278
-10.732734,50,139.536379
-11.282879,50,139.701781
-9.691585,50,139.863889
-14.442287,50,140.266233
-11.9619,50,140.665295
-10.551582,50,141.057017
-9.249478,50,141.451859
-11.163067,50,141.84915
-14.795313,50,142.609927
-15.587278,50,143.009847
-9.103548,50,145.540895
-15.687278,50,146.188228
-8.117895,50,146.592431
-8.719615,50,146.995703
-12.910607,50,147.762956
-13.171465,50,148.286644
-11.992761,50,148.567637
-14.51484,50,149.20553
-11.053102,50,149.480355
-11.639488,50,149.882771
-12.346139,50,151.801347
-7.803852,50,152.090452
-15.013843,50,152.615056
-15.641987,50,153.014807
-11.652873,50,153.414469
-12.597312,50,153.805309
-16.633598,50,154.198761
-10.807575,50,154.593012
-9.356268,50,155.227992
-11.402017,50,155.387962
-11.219719,50,155.785709
-8.811862,50,157.353039
-14.761291,50,158.121234
-12.495981,50,158.761563
-9.835317,50,159.539508
-10.136008,50,160.305025
-13.536354,50,160.702389
-10.226188,50,161.218203
-12.283711,50,161.612492
-12.60762,50,161.88847
-8.983264,50,162.048749
-13.789016,50,164.334872
-15.562135,50,164.751402
-12.12559,50,165.031434
-11.668176,50,165.792464
-9.485019,50,166.311955
-13.404756,50,166.463691
-13.232205,50,166.618704
-13.944439,50,166.775263
-17.379379,50,166.931365
-12.184599,50,167.09174
-19.007058,50,168.764645
-11.535539,50,169.17159
-14.284762,50,169.933268
-14.109155,50,170.693435
-15.991864,50,171.81174
-12.520523,50,172.447137
-14.120248,50,172.602458
-13.89846,50,172.996151
-14.993229,50,173.154815
-11.279407,50,173.435425
-12.372004,50,175.599069
-12.056522,50,176.736773
-7.381746,50,177.142878
-7.560099,50,177.541988
-10.884518,50,177.698873
-11.638397,50,177.852149
-14.278995,50,178.008094
-10.356143,50,178.162547
-11.654529,50,178.557673
-8.348515,50,178.958926
-9.201639,50,179.352744
-11.258483,50,181.873313
-10.084315,50,182.157579
-10.875997,50,182.317696
-16.710367,50,182.476074
-13.753618,50,182.634121
-11.172123,50,182.791196
-8.306051,50,182.94725
-14.391213,50,183.102827
-10.067666,50,183.260004
-15.60598,50,183.416394
-8.427207,50,185.723572
-12.741621,50,186.24669
-11.885969,50,187.009713
-12.186103,50,187.410254
-9.617241,50,188.544696
-10.110311,50,188.939069
-8.58914,50,189.334438
-13.834499,50,189.72919
-11.649278,50,189.886844
-11.185595,50,190.164466
-11.415149,50,192.684076
-12.433521,50,193.450319
-9.205615,50,193.849179
-12.907718,50,194.247989
-9.242485,50,194.52895
-8.687841,50,194.689589
-13.461753,50,194.844967
-10.214533,50,195.238548
-15.81663,50,195.6364
-17.012626,50,196.149554
-12.707315,50,198.185768
-13.558228,50,198.34446
-9.220014,50,198.510106
-12.153493,50,198.909038
-10.958441,50,199.068942
-14.510244,50,199.355599
-12.307933,50,199.629755
