#{"t_start": 1707495229.4747458, "env_id": "None"}
r,l,t
-11.760417,50,127.862003
-8.976572,50,128.380351
-9.670407,50,131.306588
-10.556912,50,131.711205
-12.66683,50,132.117437
-13.055975,50,132.280328
-9.200367,50,132.443792
-14.169813,50,132.603473
-13.473165,50,132.764737
-12.52366,50,132.918579
-12.529264,50,133.43753
-14.464495,50,134.072882
-13.08098,50,134.467785
-9.874238,50,136.797378
-13.306528,50,137.32466
-11.070857,50,137.730275
-9.740237,50,137.892828
-12.508374,50,138.293935
-7.123631,50,138.572468
-10.073981,50,138.965033
-7.827873,50,139.598026
-11.137918,50,139.993542
-10.071817,50,140.515342
-10.862767,50,142.115019
-11.320509,50,142.279079
-12.727178,50,142.683395
-10.581963,50,142.848401
-8.23767,50,143.007994
-10.186672,50,143.407557
-9.211946,50,143.800873
-11.046935,50,144.317182
-9.881519,50,145.073833
-4.264567,50,145.589084
-11.970123,50,148.492476
-7.95378,50,148.772819
-8.991628,50,149.173773
-10.5872,50,149.338921
-13.095317,50,149.6227
-12.674475,50,150.145638
-9.737223,50,150.541712
-9.331218,50,150.936168
-11.334319,50,151.573161
-8.335462,50,151.968674
-10.08047,50,155.000301
-12.446194,50,155.283636
-15.912977,50,155.68679
-9.056109,50,156.09221
-11.883621,50,156.620829
-12.39641,50,157.023092
-8.319227,50,157.668747
-12.529413,50,158.071786
-9.560769,50,158.233274
-9.168659,50,158.389067
-11.014508,50,160.123331
-8.010425,50,160.523407
-6.707269,50,160.925479
-12.266132,50,161.33443
-16.241994,50,161.982141
-9.119048,50,162.383252
-10.08412,50,162.762763
-9.935691,50,163.517742
-12.359851,50,164.155005
-5.114896,50,164.91949
-9.093071,50,165.07873
-14.959363,50,167.275285
-9.87281,50,167.681506
-7.104846,50,168.208869
-13.732121,50,168.862758
-8.345673,50,169.274836
-11.175377,50,169.432264
-10.506334,50,169.830605
-6.072166,50,169.986851
-13.188019,50,170.143991
-10.180689,50,170.301539
-9.376161,50,171.173739
-12.189773,50,171.337668
-6.242583,50,171.505112
-7.874906,50,171.793875
-7.375016,50,172.552153
-9.368083,50,173.187907
-7.219675,50,173.584763
-6.328925,50,174.345689
-10.636907,50,174.742969
-17.089557,50,175.142587
-7.133867,50,176.2572
-18.129134,50,176.661265
-8.107129,50,177.312066
-8.673533,50,177.842509
-10.57902,50,178.603783
-4.991577,50,179.000375
-12.360224,50,179.996961
-6.166064,50,180.755022
-7.524736,50,181.029308
-5.441698,50,181.426432
-8.501524,50,183.754514
-5.822561,50,184.159173
-12.90572,50,184.565066
-15.608332,50,185.095271
-12.262636,50,185.73568
-11.485357,50,186.382452
-8.402023,50,186.788089
-12.22495,50,186.944397
-13.026922,50,187.100423
-10.802871,50,187.255267
-8.245038,50,187.646859
-8.314722,50,190.800658
