#{"t_start": 1707378011.6707814, "env_id": "None"}
r,l,t
-13.952564,50,0.197035
-14.595245,50,0.624692
-14.274002,50,0.928895
-9.125911,50,0.993684
-17.07414,50,1.538281
-18.247092,50,1.602711
-16.683872,50,1.786308
-12.303494,50,1.96998
-17.203324,50,2.156302
-16.605724,50,2.580617
-12.012794,50,3.355798
-17.688052,50,3.66185
-15.674091,50,3.726627
-17.562121,50,4.030331
-16.001724,50,4.093691
-17.1053,50,4.158753
-15.74755,50,4.22467
-16.009731,50,4.289844
-13.350715,50,4.353763
-14.571992,50,4.657557
-14.197187,50,4.944498
-12.53067,50,5.014326
-13.144247,50,5.078883
-17.651249,50,5.142829
-9.789284,50,5.207204
-14.803379,50,5.270312
-17.663597,50,5.334422
-15.813112,50,5.398563
-14.628907,50,5.46315
-14.450338,50,5.526377
-17.644574,50,5.698747
-14.994484,50,5.8865
-12.086051,50,6.071271
-15.581898,50,6.374695
-17.31269,50,6.439856
-19.23198,50,6.5033
-14.479986,50,7.168305
-16.308033,50,7.232093
-14.96399,50,7.295301
-9.561624,50,7.598677
-14.867503,50,7.872413
-13.383225,50,8.629855
-12.873029,50,8.936733
-16.352241,50,9.001474
-13.638382,50,9.064526
-9.580517,50,9.72823
-12.040303,50,9.792704
-10.584366,50,10.21651
-13.254595,50,10.523154
-13.490773,50,10.586558
-12.186399,50,10.771806
-11.514158,50,10.967738
-8.97412,50,11.030607
-16.03483,50,11.326294
-13.834529,50,11.388808
-16.940268,50,11.912266
-16.132572,50,11.975193
-14.036222,50,12.398198
-16.128802,50,12.583722
-17.724915,50,12.766844
-16.120079,50,13.424037
-13.861832,50,13.825361
-12.193908,50,13.890031
-12.628203,50,13.952879
-11.892783,50,14.708352
-12.879128,50,15.133404
-11.216896,50,15.319909
-12.436781,50,16.20614
-13.888727,50,16.269539
-14.392989,50,16.577005
-16.68059,50,16.639912
-16.357276,50,16.916796
-17.221024,50,17.701886
-15.011449,50,18.008823
-15.480899,50,18.073265
-13.344997,50,18.25912
-15.363658,50,18.322813
-11.845745,50,18.385528
-14.900892,50,18.449223
-12.698282,50,18.632851
-12.778715,50,18.821996
-12.410567,50,19.105254
-13.022182,50,19.176892
-13.026868,50,19.240582
-13.205786,50,19.426449
-16.037061,50,19.610177
-16.67523,50,20.034579
-13.973554,50,20.218617
-13.249187,50,20.401692
-13.897089,50,20.584849
-16.239432,50,20.893874
-9.956516,50,20.95723
-14.215096,50,21.579226
-14.313918,50,21.882601
-16.560571,50,21.945128
-11.760738,50,22.008684
-11.070091,50,22.192421
-14.814093,50,22.378438
-15.502348,50,22.56143
-15.515994,50,22.744551
-12.887739,50,22.807681
-9.14911,50,22.994903
-14.415278,50,23.393093
-12.298054,50,23.688329
-15.931623,50,23.751918
-12.024177,50,23.935263
-11.326038,50,24.124113
-18.948804,50,24.308206
-11.720823,50,24.371246
-9.817997,50,24.558037
-16.843461,50,24.863512
-11.940797,50,24.926399
-11.303466,50,25.68744
-13.322907,50,25.751459
-13.294042,50,26.27763
-15.751032,50,26.576614
-7.225401,50,26.640364
-12.487668,50,26.703811
-12.853987,50,26.888393
-13.175661,50,26.95421
-12.527645,50,27.019666
-12.061107,50,27.083309
-9.965749,50,27.689781
