#{"t_start": 1707403902.77698, "env_id": "None"}
r,l,t
-12.103477,50,46.398432
-14.989446,50,46.702221
-11.750988,50,47.117736
-14.703785,50,47.197876
-12.423421,50,47.741417
-11.532594,50,47.925009
-14.768293,50,47.988566
-11.567985,50,48.292882
-15.264724,50,48.356654
-11.216853,50,48.420246
-13.13111,50,48.483001
-16.90679,50,48.546792
-12.169347,50,48.611083
-15.492645,50,48.766075
-14.664056,50,48.829907
-11.589241,50,48.893663
-11.939302,50,48.956671
-13.097782,50,49.142988
-13.657859,50,49.565878
-14.401483,50,49.871706
-10.630262,50,49.934942
-8.562356,50,50.478653
-10.336292,50,50.541301
-11.550977,50,50.939959
-13.651891,50,51.1239
-9.51503,50,51.789842
-15.949842,50,51.853214
-14.143066,50,51.917434
-12.501108,50,52.101624
-10.936053,50,52.288373
-13.345272,50,52.955235
-14.758681,50,53.019025
-14.610034,50,53.081304
-15.039819,50,53.237808
-7.778788,50,53.54126
-12.751172,50,53.604879
-14.144521,50,53.668532
-14.382117,50,53.732594
-12.451387,50,53.795573
-11.493155,50,53.859205
-14.771067,50,54.162583
-12.825381,50,54.226477
-11.454426,50,54.532798
-10.394264,50,54.938018
-13.278674,50,55.01732
-13.055305,50,55.201386
-14.995752,50,55.385205
-14.836267,50,55.448733
-9.531076,50,55.632325
-11.88964,50,55.815816
-16.483323,50,55.999779
-11.903517,50,56.183879
-11.950542,50,56.36733
-11.136448,50,57.022625
-10.866338,50,57.326205
-15.084933,50,57.389542
-14.601274,50,58.055451
-10.489329,50,58.118822
-11.899606,50,58.181592
-12.932087,50,58.365337
-13.474135,50,58.54907
-16.565472,50,58.85291
-7.60635,50,58.915561
-7.2162,50,58.978685
-10.556659,50,59.630414
-9.508856,50,59.694093
-9.960013,50,59.757341
-14.515048,50,59.941195
-15.151703,50,60.124443
-12.122148,50,60.188425
-11.760637,50,60.251361
-12.142317,50,60.315061
-8.932028,50,60.380273
-10.923979,50,60.443226
-11.814208,50,60.615279
-13.158346,50,60.678519
-14.567439,50,60.742269
-12.11131,50,60.925583
-9.923311,50,61.108856
-15.576293,50,61.293034
-11.193362,50,61.476647
-13.564055,50,61.539788
-13.838456,50,61.723742
-14.478525,50,61.907516
-16.776322,50,62.877017
-17.84684,50,63.30095
-12.012246,50,63.485332
-12.827096,50,64.272373
-12.913937,50,65.062434
-14.316724,50,65.368724
-11.287663,50,65.433583
-6.974488,50,65.499343
-11.339274,50,65.564193
-11.238797,50,65.627861
-15.283202,50,65.791145
-9.989082,50,65.985758
-18.454197,50,66.050347
-11.542045,50,66.235714
-13.512617,50,66.420966
-14.116873,50,66.606385
-12.255621,50,66.790603
-13.1999,50,66.974982
-12.03423,50,67.159395
-9.213811,50,67.222514
-13.942298,50,67.406171
-14.469818,50,68.791315
-12.027371,50,69.575044
-14.550929,50,69.878645
-14.663061,50,69.941477
-11.022931,50,70.245955
-10.180269,50,70.309656
-10.637338,50,70.373904
-13.037999,50,70.437278
-13.108097,50,70.500264
-14.313976,50,70.563821
-10.006332,50,70.736679
-10.805471,50,70.920893
-15.456086,50,71.103472
-14.513703,50,71.287742
-12.579248,50,71.350268
-12.714502,50,71.533576
-13.821765,50,71.717099
-11.658334,50,71.900644
-14.93884,50,72.08425
-14.432115,50,72.268056
-11.548249,50,72.664528
-15.794489,50,72.727701
-11.730186,50,72.911559
-13.103307,50,73.095332
-17.912708,50,73.398153
-10.324854,50,73.461063
-17.547672,50,73.884029
-8.668257,50,74.188049
-13.942812,50,74.250492
-16.126621,50,74.553879
-11.950094,50,74.959293
-14.094572,50,75.052898
-14.518358,50,75.356981
-17.660059,50,75.420586
-12.141317,50,75.726701
-10.413858,50,75.790321
-19.137286,50,75.853456
-13.960747,50,76.0371
-9.541394,50,76.220878
-16.309533,50,76.404126
-13.234529,50,76.587405
-13.40825,50,77.007897
-7.823428,50,77.194278
-13.064511,50,77.378169
-12.290745,50,77.562396
-13.659221,50,77.625588
-11.302883,50,77.808816
-14.575541,50,77.992885
-13.931218,50,78.18043
-13.74527,50,78.36424
-14.409999,50,78.549113
-12.102465,50,79.311119
-12.575416,50,79.374384
-11.529447,50,79.678106
-16.418361,50,79.742662
-16.328559,50,80.047268
-11.354914,50,80.111983
-12.909307,50,80.175606
-12.665253,50,80.483442
-14.386544,50,80.5476
-13.516106,50,80.852247
